subscription_id,customer_id,plan_id,start_date,end_date,status,auto_renew
3898f99d-7e22-49ed-b515-eb2e278a86f9,3c279003-4292-4c05-9a07-465a71887c93,c55ebfae-af13-45e0-904f-c57ed6dfd583,2020-06-13,2020-07-04,canceled,False
132baf84-346f-4fdb-9351-1f16313eaf75,3c279003-4292-4c05-9a07-465a71887c93,c55ebfae-af13-45e0-904f-c57ed6dfd583,2020-06-29,2021-10-20,canceled,False
4a50a2b6-04e9-49ee-8ac8-b287f4edd5a7,24d5404c-807c-4d38-8061-7ce6bba1947c,8e481eae-2a55-4b20-96f7-2f696903aef1,2024-05-05,2024-05-22,canceled,False
427d977f-9030-4b68-b309-a3d5f8f0ffab,49a5502e-b32a-4865-9d80-35170275793b,32b15e00-876d-4375-87b9-7dd44fe61f63,2024-04-30,2025-04-17,canceled,False
c32954f0-6cc8-46c8-bedc-c1c4a73c48be,49a5502e-b32a-4865-9d80-35170275793b,32b15e00-876d-4375-87b9-7dd44fe61f63,2024-05-15,2025-05-06,canceled,False
c2a160de-adb3-4f3f-8fcb-d04a135da62b,49a5502e-b32a-4865-9d80-35170275793b,32b15e00-876d-4375-87b9-7dd44fe61f63,2024-05-16,2024-06-05,canceled,False
db9e6a68-3407-44cb-8c68-c4e5b999bdd1,e36fcf9a-ff72-425d-bcdf-e101d68adb36,32b15e00-876d-4375-87b9-7dd44fe61f63,2023-07-24,2023-08-08,canceled,False
e80b15fd-87e0-43b4-85ce-f92197e1fe7c,e36fcf9a-ff72-425d-bcdf-e101d68adb36,32b15e00-876d-4375-87b9-7dd44fe61f63,2023-12-08,2023-12-26,canceled,False
26886bca-2d9a-4d71-861e-794f8c1ab6d1,e36fcf9a-ff72-425d-bcdf-e101d68adb36,32b15e00-876d-4375-87b9-7dd44fe61f63,2025-01-08,,active,False
0c0a0178-6c68-4b0c-9fcf-8af93e4d2e38,94079af2-1532-4561-8c6d-4ce71dd952f8,8e481eae-2a55-4b20-96f7-2f696903aef1,2022-09-20,2023-03-14,canceled,False
304854d3-d159-4336-8af3-92c0420297a3,94079af2-1532-4561-8c6d-4ce71dd952f8,8e481eae-2a55-4b20-96f7-2f696903aef1,2023-02-19,2023-03-10,canceled,False
4a8a6a26-7304-46ae-b05a-353ac5c83e12,94079af2-1532-4561-8c6d-4ce71dd952f8,8e481eae-2a55-4b20-96f7-2f696903aef1,2023-10-26,,active,True
fd4422f8-e714-4be6-8129-63a45fb205c0,7c366eeb-885b-4305-a8d4-94591fe770d7,32b15e00-876d-4375-87b9-7dd44fe61f63,2021-02-15,2021-03-07,canceled,False
49739aea-e892-4347-8f5e-9f76a554e0b0,7c366eeb-885b-4305-a8d4-94591fe770d7,32b15e00-876d-4375-87b9-7dd44fe61f63,2021-12-30,2022-01-19,canceled,False
9de767ce-9d45-4a8e-a275-3fbdf9fdda3c,7c366eeb-885b-4305-a8d4-94591fe770d7,32b15e00-876d-4375-87b9-7dd44fe61f63,2022-07-02,2023-06-26,canceled,False
66329f44-4a31-47ba-a06e-9343f3885bac,aa96b1ad-2587-48ec-a0af-4d37af9d4d5a,8e481eae-2a55-4b20-96f7-2f696903aef1,2024-04-15,2024-06-04,canceled,False
b453eb45-d809-433b-a74e-f5737cfaa26c,aa96b1ad-2587-48ec-a0af-4d37af9d4d5a,8e481eae-2a55-4b20-96f7-2f696903aef1,2024-05-16,2024-05-31,canceled,False
ee321037-22df-4c3a-8227-4d43874813c5,3f6d99cf-f5be-40b7-95ec-47cc90de4e30,c55ebfae-af13-45e0-904f-c57ed6dfd583,2020-01-11,2020-02-01,canceled,False
bab7ec70-1502-4baf-81d6-42373fdf5198,3f6d99cf-f5be-40b7-95ec-47cc90de4e30,c55ebfae-af13-45e0-904f-c57ed6dfd583,2020-12-07,2020-12-22,canceled,False
39c5b4cf-d4c5-4b66-b436-d9b2aa70482c,3f6d99cf-f5be-40b7-95ec-47cc90de4e30,c55ebfae-af13-45e0-904f-c57ed6dfd583,2021-08-24,2022-02-13,canceled,False
3dd7758f-58b9-40a1-a06f-0b09992e04e4,d45a1887-1003-46c9-a34e-9eca0b6ed144,8e481eae-2a55-4b20-96f7-2f696903aef1,2022-03-13,2022-10-31,canceled,False
f0a35e09-047f-4263-94d9-e77d7c2a9ada,d45a1887-1003-46c9-a34e-9eca0b6ed144,8e481eae-2a55-4b20-96f7-2f696903aef1,2022-10-27,2023-04-21,canceled,False
b7737f48-0c48-42ee-912c-d739550d78ce,d45a1887-1003-46c9-a34e-9eca0b6ed144,8e481eae-2a55-4b20-96f7-2f696903aef1,2023-04-12,2024-01-04,canceled,False
eee6ce41-aa19-42f7-8a7e-33dd378c76f1,58cf4e24-476f-4be2-b5a3-1152eb3fa789,8e481eae-2a55-4b20-96f7-2f696903aef1,2022-08-08,2023-01-25,canceled,False
5fdb0b5c-42f4-4924-801d-e56a74ad3965,58cf4e24-476f-4be2-b5a3-1152eb3fa789,eb19d54f-75b5-4e5e-882b-89d761f1a132,2023-01-24,,past_due,False
572b8fae-a805-485b-8663-bedf36da77aa,90b06537-7059-4d17-b264-2a0f699fd4d1,c55ebfae-af13-45e0-904f-c57ed6dfd583,2022-10-16,2024-02-28,canceled,False
0d97d212-9e64-483e-bf95-9aeae5d59a32,90b06537-7059-4d17-b264-2a0f699fd4d1,8e481eae-2a55-4b20-96f7-2f696903aef1,2024-02-25,,past_due,True
1a7ccb64-b4dd-4670-a85b-80a777742b0b,785884ff-bbbc-4b64-997d-5f0bf4a2c001,2e320402-1f28-4910-a881-e7345f8a0afc,2024-08-05,2025-07-26,canceled,False
cc2849ba-cca3-408f-893a-e9cf74b8c43e,785884ff-bbbc-4b64-997d-5f0bf4a2c001,2e320402-1f28-4910-a881-e7345f8a0afc,2024-08-22,,active,False
d9301f44-1975-4ba5-96d4-c4c7da61293e,0b5a84e3-d695-456a-9ed7-cadf7a3cacc6,8e481eae-2a55-4b20-96f7-2f696903aef1,2024-01-31,2024-02-17,canceled,False
16bfaa48-1538-4f0d-9dd2-c455b5c99fc7,0b5a84e3-d695-456a-9ed7-cadf7a3cacc6,8e481eae-2a55-4b20-96f7-2f696903aef1,2024-03-23,2024-04-09,canceled,False
25c08314-380b-47e7-bc3b-7da61fafee8a,0b5a84e3-d695-456a-9ed7-cadf7a3cacc6,8e481eae-2a55-4b20-96f7-2f696903aef1,2024-09-05,,active,False
9d4a5042-f5b6-490d-b601-ccf8e99e6987,e326e6d4-4245-403e-bf58-26473663e486,eb19d54f-75b5-4e5e-882b-89d761f1a132,2023-05-09,2024-11-28,canceled,False
bab303ea-ac5e-4a7c-9cbd-dae87033ca97,e326e6d4-4245-403e-bf58-26473663e486,eb19d54f-75b5-4e5e-882b-89d761f1a132,2024-12-03,,past_due,True
8795826c-55f2-4b42-96b9-f1d2e22c000a,3743ef7a-d609-4f9e-ad9e-aa3c1e58e2a4,8e481eae-2a55-4b20-96f7-2f696903aef1,2024-01-14,,past_due,True
2658c863-0db3-4223-b8f1-68dcc32fb48e,cb5f608e-e523-49e8-b581-f769e6b8f989,c55ebfae-af13-45e0-904f-c57ed6dfd583,2023-08-19,2024-04-11,canceled,False
850607fd-90e6-422b-86fa-9717df3e45ed,cb5f608e-e523-49e8-b581-f769e6b8f989,c55ebfae-af13-45e0-904f-c57ed6dfd583,2024-04-03,2024-04-25,canceled,False
b68d24d0-0073-428c-bd6d-7856fbde8d1c,cb5f608e-e523-49e8-b581-f769e6b8f989,c55ebfae-af13-45e0-904f-c57ed6dfd583,2024-04-20,2024-08-10,canceled,False
cfaf3364-168e-43e7-bdf9-29784e2081e0,6f956f09-4611-400a-8f90-3d93ac5a8356,c55ebfae-af13-45e0-904f-c57ed6dfd583,2020-04-10,2020-04-29,canceled,False
9e04912b-b6e8-4aee-b62e-f632d1bbc105,6f956f09-4611-400a-8f90-3d93ac5a8356,eb19d54f-75b5-4e5e-882b-89d761f1a132,2021-01-20,2023-04-04,canceled,False
67c93ead-6945-465e-901d-a3a483a231cb,6f956f09-4611-400a-8f90-3d93ac5a8356,eb19d54f-75b5-4e5e-882b-89d761f1a132,2023-04-12,2023-11-01,canceled,False
276a3386-33eb-4eb0-b3b3-1237aecaec64,6053af93-e9d4-4c0f-90dd-04a58699cee0,8e481eae-2a55-4b20-96f7-2f696903aef1,2020-09-09,2021-05-03,canceled,False
3775669c-e8c8-4c91-af17-ae1a690d43a9,6053af93-e9d4-4c0f-90dd-04a58699cee0,8e481eae-2a55-4b20-96f7-2f696903aef1,2021-04-24,2021-10-16,canceled,False
6a3963ae-4dda-4ef0-8d1c-657ad396ca2c,6053af93-e9d4-4c0f-90dd-04a58699cee0,8e481eae-2a55-4b20-96f7-2f696903aef1,2021-10-09,2022-01-02,canceled,False
c7516a99-5b14-41fe-bbfd-8aeee9ee8549,bdbd6695-90df-4fb9-9c0d-31f603326dda,32b15e00-876d-4375-87b9-7dd44fe61f63,2023-02-12,2024-02-02,canceled,False
a0268324-5a4f-4147-9503-068ea70b2347,bdbd6695-90df-4fb9-9c0d-31f603326dda,32b15e00-876d-4375-87b9-7dd44fe61f63,2023-03-01,2025-02-08,canceled,False
78123cf0-1499-4fc8-8464-5d24c3324808,bdbd6695-90df-4fb9-9c0d-31f603326dda,32b15e00-876d-4375-87b9-7dd44fe61f63,2024-02-26,2024-03-14,canceled,False
d329306c-6629-45c0-b0aa-c143baa77930,e6504787-9509-47e3-bb62-d66bf8682f2d,c55ebfae-af13-45e0-904f-c57ed6dfd583,2021-03-13,2022-01-29,canceled,False
bde59091-99fb-4261-a17b-e2254c575404,e6504787-9509-47e3-bb62-d66bf8682f2d,8e481eae-2a55-4b20-96f7-2f696903aef1,2022-01-23,2022-04-19,canceled,False
6acb7e6f-96d1-4bc5-ae42-450f090e1969,e6504787-9509-47e3-bb62-d66bf8682f2d,8e481eae-2a55-4b20-96f7-2f696903aef1,2022-03-27,2022-04-14,canceled,False
e76a5504-209a-4768-b48f-9ea13cafcd0a,5abe02b4-5659-466a-a333-12fb0751760b,c55ebfae-af13-45e0-904f-c57ed6dfd583,2023-10-03,2023-12-01,canceled,False
902aba72-05c0-4ef7-bd20-8cbd3165ede9,5abe02b4-5659-466a-a333-12fb0751760b,c55ebfae-af13-45e0-904f-c57ed6dfd583,2023-11-20,2024-08-13,canceled,False
9623b314-672d-410a-97a1-c5581ce68ce3,5abe02b4-5659-466a-a333-12fb0751760b,c55ebfae-af13-45e0-904f-c57ed6dfd583,2024-07-18,2024-08-08,canceled,False
7e05e643-c917-40c9-aafb-cd77f9766f9c,9d10cfe6-a550-40fd-9449-3e17ee5813af,8e481eae-2a55-4b20-96f7-2f696903aef1,2023-05-26,2023-06-14,canceled,False
aaa49fd3-ab10-4b9d-add6-1c3d9e5d8177,9d10cfe6-a550-40fd-9449-3e17ee5813af,8e481eae-2a55-4b20-96f7-2f696903aef1,2023-08-30,2023-09-14,canceled,False
0c84834c-596d-4077-8183-af2ba432b9a4,9d10cfe6-a550-40fd-9449-3e17ee5813af,8e481eae-2a55-4b20-96f7-2f696903aef1,2023-10-22,2023-11-09,canceled,False
f81dd3bd-e9a8-43f0-b351-aea562372f19,a49dd238-08cc-44dd-b29c-2ad0f286360c,8e481eae-2a55-4b20-96f7-2f696903aef1,2020-08-20,2021-02-14,canceled,False
ad8a1ff4-d697-419d-8606-dad96fa0c618,a49dd238-08cc-44dd-b29c-2ad0f286360c,8e481eae-2a55-4b20-96f7-2f696903aef1,2021-01-20,2021-02-05,canceled,False
cdc7f185-d70d-4597-9066-83248b8ffd3d,a49dd238-08cc-44dd-b29c-2ad0f286360c,8e481eae-2a55-4b20-96f7-2f696903aef1,2021-03-21,2021-04-10,canceled,False
586952f1-c1a3-490b-b1de-ad8bfb4c0378,3c3b5943-d3f4-45d1-8b53-db096352e948,c55ebfae-af13-45e0-904f-c57ed6dfd583,2024-05-29,2024-06-13,canceled,False
089a9de1-9251-4373-8cc2-a0cc26b3fbb6,42a9eed2-0ec2-43ca-8fd9-1af96d54ba8e,8e481eae-2a55-4b20-96f7-2f696903aef1,2021-03-01,2023-05-15,canceled,False
995ea917-dc2a-454a-aa14-160a53bdd9db,42a9eed2-0ec2-43ca-8fd9-1af96d54ba8e,eb19d54f-75b5-4e5e-882b-89d761f1a132,2023-05-08,2024-04-27,canceled,False
ffd3530b-ed57-45bf-848e-7797521f847d,42a9eed2-0ec2-43ca-8fd9-1af96d54ba8e,eb19d54f-75b5-4e5e-882b-89d761f1a132,2024-05-05,,past_due,False
1e4af8dc-597e-4aea-82c2-fa0e6d018e37,de82d5a6-1060-45d5-9d37-6a112f8f1329,eb19d54f-75b5-4e5e-882b-89d761f1a132,2022-01-20,2024-03-08,canceled,False
45fa0f33-1465-446e-8e09-de8ad40dba93,de82d5a6-1060-45d5-9d37-6a112f8f1329,eb19d54f-75b5-4e5e-882b-89d761f1a132,2024-02-10,2024-03-12,canceled,False
f816149c-39e6-4d19-9725-b53e3b9e8756,8379b35b-faf2-459b-8da7-17b9b832d3e9,c55ebfae-af13-45e0-904f-c57ed6dfd583,2023-01-29,2023-02-17,canceled,False
56a92525-56dd-4b9e-b432-f477db306fac,8379b35b-faf2-459b-8da7-17b9b832d3e9,8e481eae-2a55-4b20-96f7-2f696903aef1,2024-02-24,,past_due,False
9d408d5c-426b-4fb1-b168-2b4785caf619,6a807c7d-3cc3-43f4-89df-a8b0c9bede6c,32b15e00-876d-4375-87b9-7dd44fe61f63,2022-09-26,2023-09-12,canceled,False
f6249ecf-7c1e-4c61-9df6-718de6cac031,6a807c7d-3cc3-43f4-89df-a8b0c9bede6c,32b15e00-876d-4375-87b9-7dd44fe61f63,2022-10-12,2023-10-06,canceled,False
1abd6faf-2aa9-42b3-9161-1e4bfa53f093,6a807c7d-3cc3-43f4-89df-a8b0c9bede6c,32b15e00-876d-4375-87b9-7dd44fe61f63,2022-10-28,2024-10-12,canceled,False
0331ada8-e1c2-4f76-aa44-a6de5b0eb291,7f8d66bf-a72b-4d03-b7cf-875854999699,c55ebfae-af13-45e0-904f-c57ed6dfd583,2023-10-24,2024-01-18,canceled,False
c6f06721-642c-4d52-b764-a1f20a48740a,7f8d66bf-a72b-4d03-b7cf-875854999699,8e481eae-2a55-4b20-96f7-2f696903aef1,2024-01-09,2024-07-28,canceled,False
93d7728b-2485-4f68-acba-6bfd215defdf,7f8d66bf-a72b-4d03-b7cf-875854999699,8e481eae-2a55-4b20-96f7-2f696903aef1,2024-07-10,2024-07-27,canceled,False
901d38df-41fe-46dc-adb6-1221152d4974,aeb5397c-e368-448b-9044-7e24ea432bbd,8e481eae-2a55-4b20-96f7-2f696903aef1,2023-10-20,2024-03-14,canceled,False
22bd3e78-904f-4b57-b85f-358aa8f51f56,aeb5397c-e368-448b-9044-7e24ea432bbd,8e481eae-2a55-4b20-96f7-2f696903aef1,2024-03-05,2024-05-30,canceled,False
16409f7f-0ece-481c-8893-fa2e4432dccd,aeb5397c-e368-448b-9044-7e24ea432bbd,8e481eae-2a55-4b20-96f7-2f696903aef1,2024-05-07,2024-05-28,canceled,False
4a485ffe-ce0f-4be8-918f-d192a16d51db,5aef5f32-8b39-4904-b2ac-131ced72e7b5,2e320402-1f28-4910-a881-e7345f8a0afc,2024-05-17,2024-06-07,canceled,False
20bbf96b-c6df-4f81-ab20-bf91dc43c419,5aef5f32-8b39-4904-b2ac-131ced72e7b5,2e320402-1f28-4910-a881-e7345f8a0afc,2024-10-31,,active,True
a3651b31-0a98-4940-8d99-49a111aa02ff,0d244bcc-1ad9-4fec-b9c4-a728133e3c41,c55ebfae-af13-45e0-904f-c57ed6dfd583,2020-08-11,2022-01-27,canceled,False
0a0a8ec8-7e80-4a37-963a-3af9f8500918,0d244bcc-1ad9-4fec-b9c4-a728133e3c41,c55ebfae-af13-45e0-904f-c57ed6dfd583,2022-01-19,2022-09-15,canceled,False
e6981c42-052b-4ccd-a3ad-e0cc489b6c9d,0d244bcc-1ad9-4fec-b9c4-a728133e3c41,8e481eae-2a55-4b20-96f7-2f696903aef1,2022-09-03,2024-10-12,canceled,False
f4c45882-91c7-47d0-bead-ff03c8ff1d58,98b730e4-df72-4a5b-8d9f-dfca487cd91d,32b15e00-876d-4375-87b9-7dd44fe61f63,2021-09-13,2022-09-02,canceled,False
fa02b946-ec9f-4abe-b57e-19092c9973d7,98b730e4-df72-4a5b-8d9f-dfca487cd91d,32b15e00-876d-4375-87b9-7dd44fe61f63,2021-09-28,,past_due,False
46898b8a-5008-46f0-996f-e08042a6b6e6,e7151120-5bec-4a8f-806b-c6dac79797c5,c55ebfae-af13-45e0-904f-c57ed6dfd583,2024-08-09,,past_due,True
def33f35-dc7c-4b58-a630-332ee9248304,8b462107-c8c1-49c6-bd9b-f8d03fc40ba4,32b15e00-876d-4375-87b9-7dd44fe61f63,2022-01-25,2023-01-14,canceled,False
52c810a4-c8fa-4802-93a9-bdf4dc5dbf6a,8b462107-c8c1-49c6-bd9b-f8d03fc40ba4,32b15e00-876d-4375-87b9-7dd44fe61f63,2022-02-11,,active,False
df34f39d-dfd6-4ef1-a521-64491b70284e,158ec062-a091-4832-93a9-55ea890809b4,8e481eae-2a55-4b20-96f7-2f696903aef1,2020-07-14,2020-07-29,canceled,False
14251776-0baa-459d-81e8-4b7997ea2232,158ec062-a091-4832-93a9-55ea890809b4,8e481eae-2a55-4b20-96f7-2f696903aef1,2021-05-28,2022-04-18,canceled,False
27bd52fd-9ff7-44e7-a3e3-d541b8d1dcbd,158ec062-a091-4832-93a9-55ea890809b4,8e481eae-2a55-4b20-96f7-2f696903aef1,2022-03-25,2022-04-14,canceled,False
28c13b94-8bcb-4970-9b77-9f5212dec286,9e68c6c6-da9f-414b-b55a-d1a75197440d,8e481eae-2a55-4b20-96f7-2f696903aef1,2023-10-07,2024-08-28,canceled,False
ab4782b4-5686-48b3-ac48-0873bce55830,9e68c6c6-da9f-414b-b55a-d1a75197440d,c55ebfae-af13-45e0-904f-c57ed6dfd583,2024-08-17,2024-11-13,canceled,False
36ca575d-92b8-4d50-8d95-a49df9b66895,9e68c6c6-da9f-414b-b55a-d1a75197440d,c55ebfae-af13-45e0-904f-c57ed6dfd583,2024-11-03,,active,False
e23ca468-c6cd-41a4-ad75-140872679cb1,99610513-c55d-471c-a63f-35ef3f1665a7,32b15e00-876d-4375-87b9-7dd44fe61f63,2022-06-18,2022-07-06,canceled,False
72578681-8bfd-46fb-b7bc-38cc83455797,99610513-c55d-471c-a63f-35ef3f1665a7,32b15e00-876d-4375-87b9-7dd44fe61f63,2023-01-05,2025-12-11,canceled,False
fb7adaf1-0ca5-4230-9bb6-723e3be3ca92,99610513-c55d-471c-a63f-35ef3f1665a7,32b15e00-876d-4375-87b9-7dd44fe61f63,2025-01-12,,active,True
a0d2bc62-5b83-4398-9950-898e3cbf48b2,9fcaaf98-a7ab-471c-bc6d-c4033d53e005,32b15e00-876d-4375-87b9-7dd44fe61f63,2020-07-26,2022-07-08,canceled,False
254fcc77-ea6b-4f63-872b-3e4d1e4a1802,9fcaaf98-a7ab-471c-bc6d-c4033d53e005,32b15e00-876d-4375-87b9-7dd44fe61f63,2021-08-06,2022-07-27,canceled,False
55e01200-f749-48be-bb92-1814e68bad92,9fcaaf98-a7ab-471c-bc6d-c4033d53e005,32b15e00-876d-4375-87b9-7dd44fe61f63,2021-08-23,2023-08-10,canceled,False
cd2dd872-4715-4ae6-9e7c-5000f2a75077,0725e2c6-0701-4729-b062-abc2ed8ddb4d,eb19d54f-75b5-4e5e-882b-89d761f1a132,2022-04-18,2024-05-04,canceled,False
9c55e185-4e9b-49ed-af94-cee2a0b4d251,0725e2c6-0701-4729-b062-abc2ed8ddb4d,eb19d54f-75b5-4e5e-882b-89d761f1a132,2024-05-11,,past_due,False
7b8cb854-dc71-4ab0-9e4e-5b8e8e8e373d,0e6ffab3-1f74-476d-a3ea-ae1d7a1fe9f9,c55ebfae-af13-45e0-904f-c57ed6dfd583,2022-03-16,2022-05-14,canceled,False
9cd86544-25c2-4ead-8253-4b06b6f79794,0e6ffab3-1f74-476d-a3ea-ae1d7a1fe9f9,c55ebfae-af13-45e0-904f-c57ed6dfd583,2022-05-01,2022-08-22,canceled,False
8a9aab1e-c1d7-445b-873a-85ff75dba3c4,0e6ffab3-1f74-476d-a3ea-ae1d7a1fe9f9,eb19d54f-75b5-4e5e-882b-89d761f1a132,2022-08-16,2023-02-05,canceled,False
4a039e45-8a1f-4d5b-9f6d-ee854712410b,3e7740e4-bfb6-47c6-bf2c-cc0ac51c34c5,c55ebfae-af13-45e0-904f-c57ed6dfd583,2024-07-05,2024-12-30,canceled,False
106b1bd8-5b0f-47f7-9b09-0e7611fc4869,3e7740e4-bfb6-47c6-bf2c-cc0ac51c34c5,c55ebfae-af13-45e0-904f-c57ed6dfd583,2024-12-20,,active,True
b1aee7bf-5555-411d-9a17-9456f4576012,29307698-4c03-40fe-823b-5738809539ce,eb19d54f-75b5-4e5e-882b-89d761f1a132,2024-02-14,,active,True
9365ed2c-db71-4bb6-b3ad-bd206d1f8c02,66d8f3e7-5a4e-43ca-8a10-3aa3072aa673,32b15e00-876d-4375-87b9-7dd44fe61f63,2023-04-27,2023-05-18,canceled,False
3e9d741e-87a8-47d5-8965-bdc6853ad1f2,66d8f3e7-5a4e-43ca-8a10-3aa3072aa673,32b15e00-876d-4375-87b9-7dd44fe61f63,2023-10-31,,active,False
f35a7b27-a7a1-472c-9030-a49420578114,3b5db0bb-7845-44ea-891f-52c87d11f2a0,c55ebfae-af13-45e0-904f-c57ed6dfd583,2022-02-19,2022-03-08,canceled,False
dc95400b-90af-41bc-97d6-bebc502f3559,3b5db0bb-7845-44ea-891f-52c87d11f2a0,eb19d54f-75b5-4e5e-882b-89d761f1a132,2022-07-07,2023-08-30,canceled,False
c673f66d-d12b-4335-bae6-f91f6a8dee6d,3b5db0bb-7845-44ea-891f-52c87d11f2a0,eb19d54f-75b5-4e5e-882b-89d761f1a132,2023-09-04,2024-03-31,canceled,False
e8ab43c4-6fdd-48b6-9d58-6539f7fb3c53,f87499b5-8820-46ea-bac0-073455f186a5,2e320402-1f28-4910-a881-e7345f8a0afc,2020-08-20,2020-09-05,canceled,False
f27ee893-c58b-4201-816a-52a961b6ec63,f87499b5-8820-46ea-bac0-073455f186a5,2e320402-1f28-4910-a881-e7345f8a0afc,2021-01-04,2021-12-25,canceled,False
b51b9b1e-af51-4a4b-bc66-55d6396a9209,f87499b5-8820-46ea-bac0-073455f186a5,2e320402-1f28-4910-a881-e7345f8a0afc,2021-01-05,2021-01-21,canceled,False
4c077673-0905-4461-9cdc-de73a6bb5b71,03c523d9-355b-4283-98dc-2b5eaf980bf3,32b15e00-876d-4375-87b9-7dd44fe61f63,2021-07-04,2022-06-25,canceled,False
a3d125a0-8900-487a-9f99-08af06ef1a23,03c523d9-355b-4283-98dc-2b5eaf980bf3,32b15e00-876d-4375-87b9-7dd44fe61f63,2021-07-06,2021-07-27,canceled,False
8df84968-aa39-490b-aab2-05847de0cc2e,03c523d9-355b-4283-98dc-2b5eaf980bf3,32b15e00-876d-4375-87b9-7dd44fe61f63,2022-03-15,2022-04-05,canceled,False
05ac4fc4-a86e-4cf6-b6b2-4da28690a9ae,ee050e24-bf71-4120-9136-86daf4aaa398,32b15e00-876d-4375-87b9-7dd44fe61f63,2023-10-20,2024-10-12,canceled,False
f924ce3e-dc9c-46e5-b708-209f7dcaca84,ee050e24-bf71-4120-9136-86daf4aaa398,32b15e00-876d-4375-87b9-7dd44fe61f63,2023-11-07,,active,True
fde3aa61-b2d3-4fe1-ad23-68203d49f064,0a08f254-1937-49d6-9352-7c1cde5aaca5,c55ebfae-af13-45e0-904f-c57ed6dfd583,2023-12-23,2024-04-15,canceled,False
5d9fbc5c-89e4-49e0-ad78-2ae4bb3ff827,0a08f254-1937-49d6-9352-7c1cde5aaca5,c55ebfae-af13-45e0-904f-c57ed6dfd583,2024-04-09,2024-06-05,canceled,False
b7d1c014-ff55-4be3-b850-c26e62035f4b,0a08f254-1937-49d6-9352-7c1cde5aaca5,c55ebfae-af13-45e0-904f-c57ed6dfd583,2024-05-27,,past_due,False
32f819bd-75c6-40db-bf6b-160c283039e0,fdbcb0cd-ff5f-4c1d-bf61-3d267e642548,8e481eae-2a55-4b20-96f7-2f696903aef1,2024-02-14,2024-03-05,canceled,False
1a25feb4-12e6-4a1c-acfd-d35ced8188db,fdbcb0cd-ff5f-4c1d-bf61-3d267e642548,8e481eae-2a55-4b20-96f7-2f696903aef1,2024-02-29,2024-04-23,canceled,False
f1b95f82-ee0b-4a17-9ead-c4c3f8f2ccf1,fdbcb0cd-ff5f-4c1d-bf61-3d267e642548,eb19d54f-75b5-4e5e-882b-89d761f1a132,2024-04-17,2024-11-08,canceled,False
d670afe1-57e0-4f7f-84e7-e71abab1638e,c8acbc03-6fc5-4644-aaa7-8105a350cbdc,c55ebfae-af13-45e0-904f-c57ed6dfd583,2023-10-19,2023-11-09,canceled,False
f2985b17-4ca2-46f6-b81a-e9ac1240919a,c8acbc03-6fc5-4644-aaa7-8105a350cbdc,c55ebfae-af13-45e0-904f-c57ed6dfd583,2024-10-31,2024-11-22,canceled,False
64e5e738-6443-4aac-b270-4823005b30dd,c8acbc03-6fc5-4644-aaa7-8105a350cbdc,c55ebfae-af13-45e0-904f-c57ed6dfd583,2024-11-17,,past_due,False
f6385fc0-99a0-498e-91fd-bcc1d6ce3373,aedd2f9d-14e9-4cfd-8ef5-ba001f9862dc,8e481eae-2a55-4b20-96f7-2f696903aef1,2020-12-03,2020-12-24,canceled,False
8eb05637-5de3-4abc-b1d4-8a2edd828803,aedd2f9d-14e9-4cfd-8ef5-ba001f9862dc,8e481eae-2a55-4b20-96f7-2f696903aef1,2020-12-19,2021-01-15,canceled,False
52cb3fee-c448-4773-b5b8-504720d4a509,aedd2f9d-14e9-4cfd-8ef5-ba001f9862dc,eb19d54f-75b5-4e5e-882b-89d761f1a132,2021-01-05,2021-08-24,canceled,False
31a8fce8-3b89-4b10-b078-e9beccb927f6,61030b4b-1906-4ea8-b061-7404bfc4c4b3,eb19d54f-75b5-4e5e-882b-89d761f1a132,2021-11-02,2023-02-22,canceled,False
2d00ea41-3489-4ceb-a1cf-7c1403e1d649,61030b4b-1906-4ea8-b061-7404bfc4c4b3,8e481eae-2a55-4b20-96f7-2f696903aef1,2023-02-27,2023-09-18,canceled,False
42d3049c-8fab-46c6-89ea-3331aead87ef,61030b4b-1906-4ea8-b061-7404bfc4c4b3,8e481eae-2a55-4b20-96f7-2f696903aef1,2023-08-28,2023-09-14,canceled,False
299f2627-3320-4d8a-a6dc-a394373fe100,36f4a8fd-0374-40a9-8469-7035724d7bb9,32b15e00-876d-4375-87b9-7dd44fe61f63,2020-05-01,2023-04-06,canceled,False
bf5e66b0-1f4d-4d00-8668-27642c7123d8,36f4a8fd-0374-40a9-8469-7035724d7bb9,32b15e00-876d-4375-87b9-7dd44fe61f63,2022-05-07,2024-04-24,canceled,False
6272b68e-db19-47e7-b919-f4c35139fb4f,36f4a8fd-0374-40a9-8469-7035724d7bb9,32b15e00-876d-4375-87b9-7dd44fe61f63,2023-05-20,2024-05-04,canceled,False
abedfc07-dd59-4a39-a3d8-79e0effcff9b,619e93d7-5d7c-456a-9f28-2347dfe4e4f0,c55ebfae-af13-45e0-904f-c57ed6dfd583,2022-03-04,2022-03-28,canceled,False
43c4dd10-5f9a-4fc0-8ba6-ec9c65325433,619e93d7-5d7c-456a-9f28-2347dfe4e4f0,c55ebfae-af13-45e0-904f-c57ed6dfd583,2022-03-23,2022-12-10,canceled,False
2dc2098b-198a-48d7-b5de-193b21faabf0,619e93d7-5d7c-456a-9f28-2347dfe4e4f0,c55ebfae-af13-45e0-904f-c57ed6dfd583,2022-11-19,2022-12-10,canceled,False
